site,method,variant,horizon_min,nominal,scope,n,PICP,ACE,PINAW,Winkler
yulara,mondrian,static,15,0.8,cloudy,3610,0.8025,0.0025,0.1264,303.84
yulara,cqr,static,15,0.8,all,40094,0.8087,0.0087,0.1351,291.74
yulara,cqr,static,15,0.8,clear,21496,0.8315,0.0315,0.0564,153.22
yulara,cqr,static,15,0.8,transitional,14988,0.7683,-0.0317,0.2472,486.66
yulara,cqr,static,15,0.8,cloudy,3610,0.8404,0.0404,0.18,307.28
yulara,mondrian_cqr,static,15,0.8,all,40094,0.8114,0.0114,0.1369,291.28
yulara,mondrian_cqr,static,15,0.8,clear,21496,0.8212,0.0212,0.0556,153.07
yulara,mondrian_cqr,static,15,0.8,transitional,14988,0.7945,-0.0055,0.2541,485.82
yulara,mondrian_cqr,static,15,0.8,cloudy,3610,0.8235,0.0235,0.176,306.48
yulara,cqr,rearranged,15,0.8,all,40094,0.8104,0.0104,0.1342,290.37
yulara,cqr,rearranged,15,0.8,clear,21496,0.8342,0.0342,0.0547,150.83
yulara,cqr,rearranged,15,0.8,transitional,14988,0.7691,-0.0309,0.247,486.7
yulara,cqr,rearranged,15,0.8,cloudy,3610,0.8404,0.0404,0.1802,306.1
yulara,mondrian_cqr,rearranged,15,0.8,all,40094,0.8122,0.0122,0.1359,289.9
yulara,mondrian_cqr,rearranged,15,0.8,clear,21496,0.823,0.023,0.0539,150.67
yulara,mondrian_cqr,rearranged,15,0.8,transitional,14988,0.7944,-0.0056,0.2538,485.9
yulara,mondrian_cqr,rearranged,15,0.8,cloudy,3610,0.8213,0.0213,0.1759,305.29
yulara,aci,anticipative,15,0.8,all,40094,0.8146,0.0146,0.1452,297.9
yulara,aci,anticipative,15,0.8,clear,21496,0.8048,0.0048,0.0485,125.78
yulara,aci,anticipative,15,0.8,transitional,14988,0.8247,0.0247,0.2934,552.06
yulara,aci,anticipative,15,0.8,cloudy,3610,0.8316,0.0316,0.1397,267.56
yulara,aci_regime,anticipative,15,0.8,all,40094,0.8068,0.0068,0.1427,304.39
yulara,aci_regime,anticipative,15,0.8,clear,21496,0.7801,-0.0199,0.0479,129.82
yulara,aci_regime,anticipative,15,0.8,transitional,14988,0.8423,0.0423,0.2887,558.69
yulara,aci_regime,anticipative,15,0.8,cloudy,3610,0.818,0.018,0.1346,288.11
yulara,aci_g0.01,anticipative,15,0.8,all,40094,0.8101,0.0101,0.1297,353.41
yulara,aci_g0.02,anticipative,15,0.8,all,40094,0.8189,0.0189,0.135,321.9
yulara,aci_g0.05,anticipative,15,0.8,all,40094,0.8146,0.0146,0.1452,297.9
yulara,aci_g0.1,anticipative,15,0.8,all,40094,0.8105,0.0105,0.1645,306.55
yulara,aci,delayed,15,0.8,all,40094,0.8108,0.0108,0.1762,355.08
yulara,aci,delayed,15,0.8,clear,21496,0.7999,-0.0001,0.0538,142.2
yulara,aci,delayed,15,0.8,transitional,14988,0.8229,0.0229,0.3646,671.68
yulara,aci,delayed,15,0.8,cloudy,3610,0.8252,0.0252,0.1609,308.23
yulara,aci_regime,delayed,15,0.8,all,40094,0.8023,0.0023,0.1608,340.4
yulara,aci_regime,delayed,15,0.8,clear,21496,0.7732,-0.0268,0.0675,165.13
yulara,aci_regime,delayed,15,0.8,transitional,14988,0.8409,0.0409,0.3076,598.58
yulara,aci_regime,delayed,15,0.8,cloudy,3610,0.815,0.015,0.1491,312.11
yulara,aci_g0.01,delayed,15,0.8,all,40094,0.8085,0.0085,0.1331,364.31
yulara,aci_g0.02,delayed,15,0.8,all,40094,0.8166,0.0166,0.1454,344.87
yulara,aci_g0.05,delayed,15,0.8,all,40094,0.8108,0.0108,0.1762,355.08
yulara,aci_g0.1,delayed,15,0.8,all,40094,0.8061,0.0061,0.2213,403.95
yulara,icp,static,15,0.9,all,40094,0.8755,-0.0245,0.2127,593.02
yulara,icp,static,15,0.9,clear,21496,0.9779,0.0779,0.2294,362.89
yulara,icp,static,15,0.9,transitional,14988,0.7152,-0.1848,0.2127,968.41
yulara,icp,static,15,0.9,cloudy,3610,0.931,0.031,0.2223,404.82
yulara,icp_norm,static,15,0.9,all,40094,0.8886,-0.0114,0.3001,584.23
yulara,icp_norm,static,15,0.9,clear,21496,0.9422,0.0422,0.3335,504.1
yulara,icp_norm,static,15,0.9,transitional,14988,0.7948,-0.1052,0.2915,736.24
yulara,icp_norm,static,15,0.9,cloudy,3610,0.959,0.059,0.2912,430.3
yulara,mondrian,static,15,0.9,all,40094,0.8916,-0.0084,0.1921,466.24
yulara,mondrian,static,15,0.9,clear,21496,0.8942,-0.0058,0.0872,268.9
yulara,mondrian,static,15,0.9,transitional,14988,0.8848,-0.0152,0.3566,763.76
yulara,mondrian,static,15,0.9,cloudy,3610,0.9042,0.0042,0.1878,406.09
yulara,cqr,static,15,0.9,all,40094,0.8998,-0.0002,0.1973,382.71
yulara,cqr,static,15,0.9,clear,21496,0.9005,0.0005,0.096,233.62
yulara,cqr,static,15,0.9,transitional,14988,0.886,-0.014,0.3262,578.04
yulara,cqr,static,15,0.9,cloudy,3610,0.9524,0.0524,0.3421,459.47
yulara,mondrian_cqr,static,15,0.9,all,40094,0.8995,-0.0005,0.1981,381.62
yulara,mondrian_cqr,static,15,0.9,clear,21496,0.8994,-0.0006,0.0952,233.63
yulara,mondrian_cqr,static,15,0.9,transitional,14988,0.896,-0.004,0.3333,577.1
yulara,mondrian_cqr,static,15,0.9,cloudy,3610,0.915,0.015,0.3232,451.28
yulara,cqr,rearranged,15,0.9,all,40094,0.8999,-0.0001,0.1974,382.86
yulara,cqr,rearranged,15,0.9,clear,21496,0.9009,0.0009,0.0963,234.06
yulara,cqr,rearranged,15,0.9,transitional,14988,0.8858,-0.0142,0.3259,577.85
yulara,cqr,rearranged,15,0.9,cloudy,3610,0.9524,0.0524,0.3418,459.33
yulara,mondrian_cqr,rearranged,15,0.9,all,40094,0.8997,-0.0003,0.1982,381.78
yulara,mondrian_cqr,rearranged,15,0.9,clear,21496,0.8993,-0.0007,0.0952,234.06
yulara,mondrian_cqr,rearranged,15,0.9,transitional,14988,0.8963,-0.0037,0.3333,576.87
yulara,mondrian_cqr,rearranged,15,0.9,cloudy,3610,0.9166,0.0166,0.3238,451.37
yulara,aci,anticipative,15,0.9,all,40094,0.9187,0.0187,0.2154,398.79
yulara,aci,anticipative,15,0.9,clear,21496,0.9178,0.0178,0.095,203.49
yulara,aci,anticipative,15,0.9,transitional,14988,0.9179,0.0179,0.405,692.75
yulara,aci,anticipative,15,0.9,cloudy,3610,0.9269,0.0269,0.2043,341.18
yulara,aci_regime,anticipative,15,0.9,all,40094,0.9074,0.0074,0.2059,393.57
yulara,aci_regime,anticipative,15,0.9,clear,21496,0.8932,-0.0068,0.0838,189.33
yulara,aci_regime,anticipative,15,0.9,transitional,14988,0.9269,0.0269,0.3957,689.22
yulara,aci_regime,anticipative,15,0.9,cloudy,3610,0.9108,0.0108,0.1998,382.24
yulara,aci_g0.01,anticipative,15,0.9,all,40094,0.9235,0.0235,0.2271,464.52
yulara,aci_g0.02,anticipative,15,0.9,all,40094,0.9255,0.0255,0.2218,429.31
yulara,aci_g0.05,anticipative,15,0.9,all,40094,0.9187,0.0187,0.2154,398.79
yulara,aci_g0.1,anticipative,15,0.9,all,40094,0.9122,0.0122,0.2266,397.74
yulara,aci,delayed,15,0.9,all,40094,0.9137,0.0137,0.2623,481.34
yulara,aci,delayed,15,0.9,clear,21496,0.9101,0.0101,0.1103,236.39
yulara,aci,delayed,15,0.9,transitional,14988,0.9164,0.0164,0.4996,848.95
yulara,aci,delayed,15,0.9,cloudy,3610,0.9241,0.0241,0.2529,413.72
yulara,aci_regime,delayed,15,0.9,all,40094,0.9001,0.0001,0.2403,460.19
yulara,aci_regime,delayed,15,0.9,clear,21496,0.8832,-0.0168,0.1144,249.38
yulara,aci_regime,delayed,15,0.9,transitional,14988,0.9231,0.0231,0.4401,768.87
yulara,aci_regime,delayed,15,0.9,cloudy,3610,0.905,0.005,0.2287,433.93
yulara,aci_g0.01,delayed,15,0.9,all,40094,0.9202,0.0202,0.2355,486.17
yulara,aci_g0.02,delayed,15,0.9,all,40094,0.9211,0.0211,0.2439,471.83
yulara,aci_g0.05,delayed,15,0.9,all,40094,0.9137,0.0137,0.2623,481.34
yulara,aci_g0.1,delayed,15,0.9,all,40094,0.9068,0.0068,0.3027,524.35
yulara,icp,static,15,0.95,all,40094,0.9363,-0.0137,0.3189,753.48
yulara,icp,static,15,0.95,clear,21496,0.988,0.038,0.347,528.94
yulara,icp,static,15,0.95,transitional,14988,0.8533,-0.0967,0.3187,1131.88
yulara,icp,static,15,0.95,cloudy,3610,0.9737,0.0237,0.315,519.51
yulara,icp_norm,static,15,0.95,all,40094,0.9455,-0.0045,0.4493,745.65
yulara,icp_norm,static,15,0.95,clear,21496,0.9592,0.0092,0.5042,733.7
yulara,icp_norm,static,15,0.95,transitional,14988,0.9171,-0.0329,0.4381,812.5
yulara,icp_norm,static,15,0.95,cloudy,3610,0.9817,0.0317,0.3979,539.18
yulara,mondrian,static,15,0.95,all,40094,0.9414,-0.0086,0.2557,594.13
yulara,mondrian,static,15,0.95,clear,21496,0.9445,-0.0055,0.1361,384.94
yulara,mondrian,static,15,0.95,transitional,14988,0.936,-0.014,0.4491,910.94
yulara,mondrian,static,15,0.95,cloudy,3610,0.9457,-0.0043,0.2425,524.45
yulara,cqr,static,15,0.95,all,40094,0.9512,0.0012,0.2842,485.15
yulara,cqr,static,15,0.95,clear,21496,0.9415,-0.0085,0.169,327.69
yulara,cqr,static,15,0.95,transitional,14988,0.955,0.005,0.4202,670.95
yulara,cqr,static,15,0.95,cloudy,3610,0.9934,0.0434,0.5302,651.44
yulara,mondrian_cqr,static,15,0.95,all,40094,0.9509,0.0009,0.2838,480.21
yulara,mondrian_cqr,static,15,0.95,clear,21496,0.9493,-0.0007,0.1833,325.93
yulara,mondrian_cqr,static,15,0.95,transitional,14988,0.9498,-0.0002,0.4116,670.71
yulara,mondrian_cqr,static,15,0.95,cloudy,3610,0.9657,0.0157,0.4756,607.99
yulara,cqr,rearranged,15,0.95,all,40094,0.9514,0.0014,0.285,486.02
yulara,cqr,rearranged,15,0.95,clear,21496,0.9416,-0.0084,0.1705,329.86
yulara,cqr,rearranged,15,0.95,transitional,14988,0.9554,0.0054,0.4204,670.2
yulara,cqr,rearranged,15,0.95,cloudy,3610,0.9936,0.0436,0.5302,651.19
yulara,mondrian_cqr,rearranged,15,0.95,all,40094,0.951,0.001,0.2846,480.89
yulara,mondrian_cqr,rearranged,15,0.95,clear,21496,0.9494,-0.0006,0.1853,328.06
yulara,mondrian_cqr,rearranged,15,0.95,transitional,14988,0.9498,-0.0002,0.4109,669.83
yulara,mondrian_cqr,rearranged,15,0.95,cloudy,3610,0.9659,0.0159,0.4755,606.45
yulara,aci,anticipative,15,0.95,all,40094,0.9668,0.0168,0.3032,519.41
yulara,aci,anticipative,15,0.95,clear,21496,0.9691,0.0191,0.1781,324.74
yulara,aci,anticipative,15,0.95,transitional,14988,0.9627,0.0127,0.5121,820.0
yulara,aci,anticipative,15,0.95,cloudy,3610,0.9695,0.0195,0.2784,430.64
yulara,aci_regime,anticipative,15,0.95,all,40094,0.9561,0.0061,0.277,495.4
yulara,aci_regime,anticipative,15,0.95,clear,21496,0.9492,-0.0008,0.1341,272.47
yulara,aci_regime,anticipative,15,0.95,transitional,14988,0.9658,0.0158,0.5027,823.05
yulara,aci_regime,anticipative,15,0.95,cloudy,3610,0.9571,0.0071,0.2721,462.5
yulara,aci_g0.01,anticipative,15,0.95,all,40094,0.967,0.017,0.3307,597.1
yulara,aci_g0.02,anticipative,15,0.95,all,40094,0.9717,0.0217,0.3227,561.19
yulara,aci_g0.05,anticipative,15,0.95,all,40094,0.9668,0.0168,0.3032,519.41
yulara,aci_g0.1,anticipative,15,0.95,all,40094,0.9608,0.0108,0.3039,515.17
yulara,aci,delayed,15,0.95,all,40094,0.9619,0.0119,0.3611,624.95
yulara,aci,delayed,15,0.95,clear,21496,0.9626,0.0126,0.2067,378.23
yulara,aci,delayed,15,0.95,transitional,14988,0.9595,0.0095,0.6133,1000.19
yulara,aci,delayed,15,0.95,cloudy,3610,0.9676,0.0176,0.3499,536.09
yulara,aci_regime,delayed,15,0.95,all,40094,0.9483,-0.0017,0.3203,595.32
yulara,aci_regime,delayed,15,0.95,clear,21496,0.9392,-0.0108,0.1731,362.95
yulara,aci_regime,delayed,15,0.95,transitional,14988,0.9614,0.0114,0.5553,928.81
yulara,aci_regime,delayed,15,0.95,cloudy,3610,0.9482,-0.0018,0.3223,594.41
yulara,aci_g0.01,delayed,15,0.95,all,40094,0.9652,0.0152,0.3461,631.59
yulara,aci_g0.02,delayed,15,0.95,all,40094,0.9693,0.0193,0.354,623.38
yulara,aci_g0.05,delayed,15,0.95,all,40094,0.9619,0.0119,0.3611,624.95
yulara,aci_g0.1,delayed,15,0.95,all,40094,0.9557,0.0057,0.3823,652.97
yulara,icp,static,30,0.8,all,38960,0.7527,-0.0473,0.1347,483.92
yulara,icp,static,30,0.8,clear,20991,0.9361,0.1361,0.1485,259.43
yulara,icp,static,30,0.8,transitional,14472,0.4981,-0.3019,0.1347,821.51
yulara,icp,static,30,0.8,cloudy,3497,0.7052,-0.0948,0.1529,434.34
yulara,icp_norm,static,30,0.8,all,38960,0.7732,-0.0268,0.1971,477.89
yulara,icp_norm,static,30,0.8,clear,20991,0.9064,0.1064,0.2223,351.03
yulara,icp_norm,static,30,0.8,transitional,14472,0.5693,-0.2307,0.1924,682.38
yulara,icp_norm,static,30,0.8,cloudy,3497,0.8173,0.0173,0.2149,393.05
yulara,mondrian,static,30,0.8,all,38960,0.7884,-0.0116,0.1417,394.13
yulara,mondrian,static,30,0.8,clear,20991,0.8037,0.0037,0.0502,211.5
yulara,mondrian,static,30,0.8,transitional,14472,0.766,-0.034,0.2764,653.75
yulara,mondrian,static,30,0.8,cloudy,3497,0.789,-0.011,0.1885,416.01
yulara,cqr,static,30,0.8,all,38960,0.8152,0.0152,0.1559,326.44
yulara,cqr,static,30,0.8,clear,20991,0.837,0.037,0.0674,176.83
yulara,cqr,static,30,0.8,transitional,14472,0.7769,-0.0231,0.276,524.73
yulara,cqr,static,30,0.8,cloudy,3497,0.8433,0.0433,0.2649,403.9
yulara,mondrian_cqr,static,30,0.8,all,38960,0.8157,0.0157,0.1571,325.99
yulara,mondrian_cqr,static,30,0.8,clear,20991,0.8298,0.0298,0.0663,176.61
yulara,mondrian_cqr,static,30,0.8,transitional,14472,0.7989,-0.0011,0.2829,524.17
yulara,mondrian_cqr,static,30,0.8,cloudy,3497,0.8007,0.0007,0.2546,402.51
yulara,cqr,rearranged,30,0.8,all,38960,0.8178,0.0178,0.1555,325.89
yulara,cqr,rearranged,30,0.8,clear,20991,0.8408,0.0408,0.0666,175.61
yulara,cqr,rearranged,30,0.8,transitional,14472,0.7779,-0.0221,0.276,525.01
yulara,cqr,rearranged,30,0.8,cloudy,3497,0.845,0.045,0.2653,403.92
yulara,mondrian_cqr,rearranged,30,0.8,all,38960,0.8188,0.0188,0.1569,325.43
yulara,mondrian_cqr,rearranged,30,0.8,clear,20991,0.8347,0.0347,0.0656,175.36
yulara,mondrian_cqr,rearranged,30,0.8,transitional,14472,0.8004,0.0004,0.2834,524.49
yulara,mondrian_cqr,rearranged,30,0.8,cloudy,3497,0.7987,-0.0013,0.2546,402.49
yulara,aci,anticipative,30,0.8,all,38960,0.819,0.019,0.1647,321.78
yulara,aci,anticipative,30,0.8,clear,20991,0.8055,0.0055,0.0653,155.68
yulara,aci,anticipative,30,0.8,transitional,14472,0.8371,0.0371,0.3148,557.26
yulara,aci,anticipative,30,0.8,cloudy,3497,0.8256,0.0256,0.2053,344.36
yulara,aci_regime,anticipative,30,0.8,all,38960,0.8089,0.0089,0.1625,333.61
yulara,aci_regime,anticipative,30,0.8,clear,20991,0.7813,-0.0187,0.0642,158.08
yulara,aci_regime,anticipative,30,0.8,transitional,14472,0.8463,0.0463,0.3114,579.83
yulara,aci_regime,anticipative,30,0.8,cloudy,3497,0.8201,0.0201,0.2005,368.31
yulara,aci_g0.01,anticipative,30,0.8,all,38960,0.8133,0.0133,0.1572,386.81
yulara,aci_g0.02,anticipative,30,0.8,all,38960,0.8255,0.0255,0.1586,350.38
yulara,aci_g0.05,anticipative,30,0.8,all,38960,0.819,0.019,0.1647,321.78
yulara,aci_g0.1,anticipative,30,0.8,all,38960,0.8129,0.0129,0.1807,328.51
yulara,aci,delayed,30,0.8,all,38960,0.8093,0.0093,0.241,456.85
yulara,aci,delayed,30,0.8,clear,20991,0.7915,-0.0085,0.0913,210.22
yulara,aci,delayed,30,0.8,transitional,14472,0.8308,0.0308,0.4595,798.09
yulara,aci,delayed,30,0.8,cloudy,3497,0.827,0.027,0.3334,525.08
yulara,aci_regime,delayed,30,0.8,all,38960,0.7962,-0.0038,0.2065,420.25
yulara,aci_regime,delayed,30,0.8,clear,20991,0.7636,-0.0364,0.1058,233.16
yulara,aci_regime,delayed,30,0.8,transitional,14472,0.8402,0.0402,0.3645,681.96
yulara,aci_regime,delayed,30,0.8,cloudy,3497,0.8098,0.0098,0.2495,460.22
yulara,aci_g0.01,delayed,30,0.8,all,38960,0.8085,0.0085,0.1666,416.92
yulara,aci_g0.02,delayed,30,0.8,all,38960,0.8179,0.0179,0.1856,410.09
yulara,aci_g0.05,delayed,30,0.8,all,38960,0.8093,0.0093,0.241,456.85
yulara,aci_g0.1,delayed,30,0.8,all,38960,0.802,0.002,0.3096,543.81
yulara,icp,static,30,0.9,all,38960,0.8721,-0.0279,0.2451,648.63
yulara,icp,static,30,0.9,clear,20991,0.9748,0.0748,0.2721,426.15
yulara,icp,static,30,0.9,transitional,14472,0.7178,-0.1822,0.2451,999.92
yulara,icp,static,30,0.9,cloudy,3497,0.8942,-0.0058,0.2659,530.22
yulara,icp_norm,static,30,0.9,all,38960,0.8891,-0.0109,0.3426,633.69
yulara,icp_norm,static,30,0.9,clear,20991,0.9402,0.0402,0.389,567.07
yulara,icp_norm,static,30,0.9,transitional,14472,0.8014,-0.0986,0.3361,759.34
yulara,icp_norm,static,30,0.9,cloudy,3497,0.9457,0.0457,0.3473,513.61
yulara,mondrian,static,30,0.9,all,38960,0.8914,-0.0086,0.2193,517.99
yulara,mondrian,static,30,0.9,clear,20991,0.8958,-0.0042,0.1107,324.55
yulara,mondrian,static,30,0.9,transitional,14472,0.8839,-0.0161,0.3887,795.8
yulara,mondrian,static,30,0.9,cloudy,3497,0.8959,-0.0041,0.2678,529.47
yulara,cqr,static,30,0.9,all,38960,0.9054,0.0054,0.2303,427.1
yulara,cqr,static,30,0.9,clear,20991,0.9038,0.0038,0.1242,272.14
yulara,cqr,static,30,0.9,transitional,14472,0.8964,-0.0036,0.3601,614.49
yulara,cqr,static,30,0.9,cloudy,3497,0.9525,0.0525,0.4642,581.79
yulara,mondrian_cqr,static,30,0.9,all,38960,0.9046,0.0046,0.2305,426.06
yulara,mondrian_cqr,static,30,0.9,clear,20991,0.9043,0.0043,0.1248,272.17
yulara,mondrian_cqr,static,30,0.9,transitional,14472,0.9035,0.0035,0.3658,614.38
yulara,mondrian_cqr,static,30,0.9,cloudy,3497,0.9108,0.0108,0.4366,570.44
yulara,cqr,rearranged,30,0.9,all,38960,0.9053,0.0053,0.2288,424.66
yulara,cqr,rearranged,30,0.9,clear,20991,0.9037,0.0037,0.1215,268.01
yulara,cqr,rearranged,30,0.9,transitional,14472,0.896,-0.004,0.3596,613.9
yulara,cqr,rearranged,30,0.9,cloudy,3497,0.9531,0.0531,0.4645,581.76
yulara,mondrian_cqr,rearranged,30,0.9,all,38960,0.9042,0.0042,0.2288,423.57
yulara,mondrian_cqr,rearranged,30,0.9,clear,20991,0.9038,0.0038,0.1216,268.01
yulara,mondrian_cqr,rearranged,30,0.9,transitional,14472,0.9031,0.0031,0.3653,613.77
yulara,mondrian_cqr,rearranged,30,0.9,cloudy,3497,0.9119,0.0119,0.4362,570.14
yulara,aci,anticipative,30,0.9,all,38960,0.9224,0.0224,0.2349,421.2
yulara,aci,anticipative,30,0.9,clear,20991,0.9193,0.0193,0.1213,242.77
yulara,aci,anticipative,30,0.9,transitional,14472,0.9265,0.0265,0.4147,680.64
yulara,aci,anticipative,30,0.9,cloudy,3497,0.9242,0.0242,0.2783,418.53
yulara,aci_regime,anticipative,30,0.9,all,38960,0.9111,0.0111,0.2268,417.01
yulara,aci_regime,anticipative,30,0.9,clear,20991,0.8962,-0.0038,0.103,218.05
yulara,aci_regime,anticipative,30,0.9,transitional,14472,0.9309,0.0309,0.4182,700.21
yulara,aci_regime,anticipative,30,0.9,cloudy,3497,0.9182,0.0182,0.2735,439.27
yulara,aci_g0.01,anticipative,30,0.9,all,38960,0.929,0.029,0.2577,499.03
yulara,aci_g0.02,anticipative,30,0.9,all,38960,0.9312,0.0312,0.2488,458.27
yulara,aci_g0.05,anticipative,30,0.9,all,38960,0.9224,0.0224,0.2349,421.2
yulara,aci_g0.1,anticipative,30,0.9,all,38960,0.9141,0.0141,0.2425,416.24
yulara,aci,delayed,30,0.9,all,38960,0.91,0.01,0.3309,591.41
yulara,aci,delayed,30,0.9,clear,20991,0.9008,0.0008,0.1642,333.3
yulara,aci,delayed,30,0.9,transitional,14472,0.9207,0.0207,0.5847,953.11
yulara,aci,delayed,30,0.9,cloudy,3497,0.9208,0.0208,0.4326,643.88
yulara,aci_regime,delayed,30,0.9,all,38960,0.8925,-0.0075,0.2914,554.72
yulara,aci_regime,delayed,30,0.9,clear,20991,0.8696,-0.0304,0.1687,352.97
yulara,aci_regime,delayed,30,0.9,transitional,14472,0.923,0.023,0.4923,840.98
yulara,aci_regime,delayed,30,0.9,cloudy,3497,0.9036,0.0036,0.335,581.11
yulara,aci_g0.01,delayed,30,0.9,all,38960,0.9232,0.0232,0.2804,552.91
yulara,aci_g0.02,delayed,30,0.9,all,38960,0.9204,0.0204,0.2962,551.0
yulara,aci_g0.05,delayed,30,0.9,all,38960,0.91,0.01,0.3309,591.41
yulara,aci_g0.1,delayed,30,0.9,all,38960,0.8984,-0.0016,0.3884,659.97
yulara,icp,static,30,0.95,all,38960,0.9356,-0.0144,0.3578,804.04
yulara,icp,static,30,0.95,clear,20991,0.9849,0.0349,0.4003,604.77
yulara,icp,static,30,0.95,transitional,14472,0.8586,-0.0914,0.3575,1132.58
yulara,icp,static,30,0.95,cloudy,3497,0.9591,0.0091,0.3689,640.51
yulara,icp_norm,static,30,0.95,all,38960,0.9475,-0.0025,0.495,796.44
yulara,icp_norm,static,30,0.95,clear,20991,0.9583,0.0083,0.5674,794.73
yulara,icp_norm,static,30,0.95,transitional,14472,0.9254,-0.0246,0.4875,841.02
yulara,icp_norm,static,30,0.95,cloudy,3497,0.974,0.024,0.4587,622.21
yulara,mondrian,static,30,0.95,all,38960,0.9424,-0.0076,0.2839,657.29
yulara,mondrian,static,30,0.95,clear,20991,0.9426,-0.0074,0.1563,473.13
yulara,mondrian,static,30,0.95,transitional,14472,0.9397,-0.0103,0.4852,927.1
yulara,mondrian,static,30,0.95,cloudy,3497,0.9528,0.0028,0.3519,646.16
yulara,cqr,static,30,0.95,all,38960,0.9514,0.0014,0.3124,526.23
yulara,cqr,static,30,0.95,clear,20991,0.9425,-0.0075,0.2043,367.53
yulara,cqr,static,30,0.95,transitional,14472,0.9547,0.0047,0.4499,714.1
yulara,cqr,static,30,0.95,cloudy,3497,0.9908,0.0408,0.5877,701.33
yulara,mondrian_cqr,static,30,0.95,all,38960,0.9513,0.0013,0.3116,521.65
yulara,mondrian_cqr,static,30,0.95,clear,20991,0.9513,0.0013,0.2192,366.13
yulara,mondrian_cqr,static,30,0.95,transitional,14472,0.9487,-0.0013,0.4407,714.24
yulara,mondrian_cqr,static,30,0.95,cloudy,3497,0.9623,0.0123,0.5256,658.17
yulara,cqr,rearranged,30,0.95,all,38960,0.9519,0.0019,0.3149,529.02
yulara,cqr,rearranged,30,0.95,clear,20991,0.9424,-0.0076,0.2087,373.57
yulara,cqr,rearranged,30,0.95,transitional,14472,0.9563,0.0063,0.4508,712.9
yulara,cqr,rearranged,30,0.95,cloudy,3497,0.9908,0.0408,0.5874,701.09
yulara,mondrian_cqr,rearranged,30,0.95,all,38960,0.9513,0.0013,0.3132,524.28
yulara,mondrian_cqr,rearranged,30,0.95,clear,20991,0.9506,0.0006,0.2235,372.1
yulara,mondrian_cqr,rearranged,30,0.95,transitional,14472,0.9492,-0.0008,0.4394,712.76
yulara,mondrian_cqr,rearranged,30,0.95,cloudy,3497,0.9634,0.0134,0.5256,657.74
yulara,aci,anticipative,30,0.95,all,38960,0.9695,0.0195,0.3236,541.75
yulara,aci,anticipative,30,0.95,clear,20991,0.9721,0.0221,0.2173,367.35
yulara,aci,anticipative,30,0.95,transitional,14472,0.9663,0.0163,0.5114,805.29
yulara,aci,anticipative,30,0.95,cloudy,3497,0.9668,0.0168,0.3509,498.01
yulara,aci_regime,anticipative,30,0.95,all,38960,0.959,0.009,0.2964,515.51
yulara,aci_regime,anticipative,30,0.95,clear,20991,0.9519,0.0019,0.1549,298.79
yulara,aci_regime,anticipative,30,0.95,transitional,14472,0.9684,0.0184,0.5186,827.26
yulara,aci_regime,anticipative,30,0.95,cloudy,3497,0.9625,0.0125,0.3621,526.24
yulara,aci_g0.01,anticipative,30,0.95,all,38960,0.9691,0.0191,0.3619,633.42
yulara,aci_g0.02,anticipative,30,0.95,all,38960,0.9734,0.0234,0.3486,589.83
yulara,aci_g0.05,anticipative,30,0.95,all,38960,0.9695,0.0195,0.3236,541.75
yulara,aci_g0.1,anticipative,30,0.95,all,38960,0.9624,0.0124,0.3248,541.94
yulara,aci,delayed,30,0.95,all,38960,0.9558,0.0058,0.4171,727.17
yulara,aci,delayed,30,0.95,clear,20991,0.9502,0.0002,0.2546,486.38
yulara,aci,delayed,30,0.95,transitional,14472,0.9625,0.0125,0.6729,1061.5
yulara,aci,delayed,30,0.95,cloudy,3497,0.9611,0.0111,0.5501,788.94
yulara,aci_regime,delayed,30,0.95,all,38960,0.9378,-0.0122,0.3541,691.66
yulara,aci_regime,delayed,30,0.95,clear,20991,0.9213,-0.0287,0.2078,478.43
yulara,aci_regime,delayed,30,0.95,transitional,14472,0.9592,0.0092,0.5906,993.72
yulara,aci_regime,delayed,30,0.95,cloudy,3497,0.9482,-0.0018,0.4269,721.58
yulara,aci_g0.01,delayed,30,0.95,all,38960,0.9653,0.0153,0.3898,704.46
yulara,aci_g0.02,delayed,30,0.95,all,38960,0.9685,0.0185,0.4042,706.23
yulara,aci_g0.05,delayed,30,0.95,all,38960,0.9558,0.0058,0.4171,727.17
yulara,aci_g0.1,delayed,30,0.95,all,38960,0.9453,-0.0047,0.4576,786.32
